customer_id,product_id,timestamp,product_category,purchase_amount
C0958,P046,2025-03-26 16:03:27,Home,89.04
C0866,P010,2025-01-04 19:49:44,Clothing,61.78
C0117,P045,2025-02-27 21:55:36,Accessories,13.89
C0670,P097,2025-02-19 13:47:00,Electronics,448.88
C0889,P025,2025-01-13 18:20:09,Electronics,457.72
C0087,P004,2025-02-10 12:51:15,Clothing,89.8
C0009,P039,2025-02-04 00:10:52,Food,11.74
C0950,P064,2025-03-28 05:36:35,Electronics,590.99
C0952,P055,2025-01-01 12:40:58,Electronics,432.89
C0676,P022,2025-03-17 03:51:03,Clothing,80.0
C0422,P038,2025-01-21 07:50:57,Accessories,16.85
C0729,P042,2025-01-15 11:09:26,Home,69.36
C0366,P089,2025-03-10 12:54:40,Electronics,485.28
C0505,P003,2025-01-22 23:42:04,Accessories,46.56
C0447,P036,2025-03-22 05:40:52,Food,14.53
C0542,P038,2025-01-06 17:45:39,Accessories,20.06
C0831,P065,2025-01-09 22:35:28,Food,15.05
C0844,P049,2025-01-23 12:28:48,Home,107.53
C0835,P068,2025-02-17 21:50:45,Home,180.87
C0861,P037,2025-03-10 02:49:00,Accessories,38.37
C0956,P065,2025-02-21 04:35:19,Food,14.96
C0062,P015,2025-01-31 17:56:03,Clothing,78.02
C0277,P073,2025-03-08 11:54:43,Clothing,38.68
C0106,P079,2025-02-27 17:52:33,Food,15.0
C0032,P057,2025-02-19 12:01:05,Accessories,17.52
C0217,P030,2025-03-28 08:11:13,Food,10.05
C0562,P009,2025-01-21 21:11:08,Home,190.26
C0407,P049,2025-03-26 04:43:34,Home,56.07
C0918,P060,2025-02-06 17:04:28,Food,8.44
C0161,P013,2025-03-20 05:11:49,Accessories,41.82
C0799,P005,2025-03-23 18:35:22,Accessories,28.09
C0806,P054,2025-02-25 03:10:03,Home,95.08
C0736,P022,2025-03-05 04:43:50,Clothing,75.37
C0547,P052,2025-01-03 22:10:02,Accessories,41.31
C0980,P034,2025-01-09 05:31:28,Clothing,41.57
C0935,P081,2025-03-23 04:26:14,Accessories,33.09
C0392,P077,2025-02-20 19:39:51,Clothing,33.17
C0439,P047,2025-01-20 22:05:49,Home,196.31
C0745,P049,2025-03-11 14:19:27,Home,90.72
C0800,P083,2025-03-06 17:34:53,Clothing,35.68
C0043,P029,2025-03-29 06:16:16,Home,115.98
C0374,P100,2025-01-02 21:26:57,Clothing,71.28
C0765,P048,2025-03-11 15:26:08,Home,56.67
C0303,P040,2025-03-18 13:56:04,Home,153.21
C0389,P005,2025-01-31 22:33:00,Accessories,37.94
C0464,P004,2025-01-05 08:30:32,Clothing,82.48
C0869,P072,2025-02-05 13:35:35,Food,14.52
C0889,P062,2025-01-27 11:16:59,Home,174.77
C0707,P081,2025-03-30 18:29:36,Accessories,38.99
C0904,P063,2025-03-12 09:49:09,Clothing,62.46
C0429,P072,2025-01-14 01:19:18,Food,5.19
C0577,P064,2025-03-06 02:12:44,Electronics,556.52
C0705,P041,2025-02-27 15:21:03,Clothing,91.84
C0347,P029,2025-01-27 03:49:02,Home,136.57
C0333,P076,2025-02-11 08:35:07,Electronics,471.88
C0055,P045,2025-01-24 12:21:35,Accessories,25.54
C0412,P012,2025-03-24 12:13:03,Home,90.03
C0793,P009,2025-03-14 11:23:17,Home,96.59
C0150,P072,2025-02-09 05:01:24,Food,17.91
C0847,P053,2025-02-28 19:46:33,Home,166.01
C0681,P076,2025-02-02 22:06:46,Electronics,424.26
C0014,P007,2025-02-10 11:50:13,Clothing,36.53
C0879,P008,2025-02-07 20:24:30,Electronics,509.79
C0785,P035,2025-02-28 08:08:58,Accessories,39.79
C0921,P026,2025-02-26 00:16:32,Accessories,41.37
C0133,P023,2025-01-31 08:38:47,Clothing,54.21
C0348,P022,2025-02-06 22:32:10,Clothing,81.24
C0398,P094,2025-02-10 02:12:18,Accessories,22.35
C0367,P008,2025-02-21 03:17:20,Electronics,520.46
C0338,P032,2025-03-17 14:43:57,Food,18.64
C0301,P095,2025-03-10 21:27:28,Accessories,16.13
C0297,P017,2025-03-18 01:15:17,Accessories,20.71
C0595,P042,2025-02-27 02:40:50,Home,172.67
C0520,P022,2025-02-26 17:05:00,Clothing,76.95
C0234,P058,2025-01-05 16:02:15,Electronics,484.83
C0411,P060,2025-03-13 13:30:46,Food,13.51
C0831,P039,2025-02-02 03:45:57,Food,11.1
C0504,P032,2025-01-05 00:02:03,Food,19.78
C0680,P084,2025-03-18 12:43:01,Home,52.89
C0035,P054,2025-02-02 03:24:29,Home,143.48
C0554,P010,2025-01-16 04:08:02,Clothing,42.16
C0193,P094,2025-03-12 11:46:58,Accessories,48.63
C0773,P086,2025-03-02 01:52:47,Accessories,26.09
C0606,P006,2025-03-18 20:11:39,Clothing,75.41
C0699,P015,2025-01-17 08:52:58,Clothing,40.02
C0920,P090,2025-03-26 00:55:27,Food,10.83
C0499,P034,2025-02-21 17:04:13,Clothing,62.92
C0742,P063,2025-02-11 21:50:34,Clothing,42.13
C0741,P084,2025-01-28 20:05:08,Home,62.18
C0765,P080,2025-02-21 07:21:17,Clothing,83.41
C0866,P091,2025-02-16 04:51:51,Clothing,95.77
C0076,P051,2025-03-19 02:53:00,Home,138.68
C0186,P027,2025-03-04 20:51:21,Food,10.63
C0436,P052,2025-02-10 23:27:57,Accessories,14.99
C0436,P072,2025-02-03 03:27:52,Food,10.27
C0225,P059,2025-02-27 00:16:05,Electronics,432.32
C0838,P030,2025-03-01 01:18:25,Food,5.23
C0556,P100,2025-03-19 21:50:19,Clothing,36.12
C0599,P085,2025-03-17 18:45:04,Clothing,56.63
C0353,P087,2025-03-12 01:42:41,Accessories,19.31
C0152,P011,2025-01-21 14:39:11,Clothing,47.01
C0104,P045,2025-02-16 23:36:25,Accessories,38.28
C0551,P077,2025-03-13 13:29:57,Clothing,36.51
C0825,P020,2025-01-05 02:43:02,Home,199.01
C0583,P078,2025-01-03 06:46:58,Electronics,452.84
C0443,P089,2025-01-26 09:16:15,Electronics,471.46
C0846,P081,2025-02-10 17:47:39,Accessories,38.01
C0571,P016,2025-01-04 06:59:30,Accessories,39.14
C0178,P063,2025-03-30 03:50:55,Clothing,71.67
C0344,P035,2025-03-22 10:39:57,Accessories,17.91
C0069,P038,2025-03-18 05:54:09,Accessories,38.57
C0557,P047,2025-02-24 11:09:43,Home,54.98
C0888,P033,2025-03-11 19:39:58,Food,16.03
C0231,P037,2025-01-06 01:44:09,Accessories,34.47
C0913,P033,2025-03-03 08:20:22,Food,6.28
C0807,P015,2025-02-05 17:08:11,Clothing,69.36
C0914,P013,2025-03-03 06:57:28,Accessories,14.78
C0568,P022,2025-01-26 13:22:03,Clothing,68.69
C0405,P063,2025-02-12 17:48:02,Clothing,64.64
C0877,P098,2025-02-04 18:10:01,Home,109.5
C0868,P019,2025-03-13 14:56:39,Accessories,44.3
C0872,P096,2025-02-02 02:59:11,Electronics,424.75
C0132,P088,2025-03-09 16:49:38,Food,13.97
C0200,P036,2025-01-18 10:45:40,Food,8.52
C0794,P080,2025-01-29 20:40:54,Clothing,42.34
C0220,P033,2025-01-11 06:18:12,Food,17.19
C0752,P071,2025-01-08 07:17:07,Accessories,36.08
C0611,P098,2025-02-21 05:12:11,Home,134.83
C0355,P076,2025-03-12 20:40:11,Electronics,593.43
C0288,P028,2025-01-01 21:14:19,Clothing,81.89
C0074,P009,2025-02-08 01:09:54,Home,151.48
C0246,P049,2025-01-10 10:35:30,Home,196.5
C0214,P091,2025-01-21 04:48:07,Clothing,40.72
C0071,P084,2025-01-15 04:40:57,Home,148.81
C0082,P005,2025-02-17 18:37:39,Accessories,33.79
C0382,P042,2025-02-20 14:43:47,Home,194.83
C0249,P078,2025-03-05 18:34:37,Electronics,533.73
C0607,P049,2025-02-22 06:05:25,Home,176.32
C0383,P068,2025-01-03 07:06:39,Home,158.92
C0081,P092,2025-01-10 23:53:07,Home,58.97
C0418,P002,2025-01-30 04:37:07,Accessories,16.17
C0540,P029,2025-02-05 03:55:03,Home,191.13
C0026,P083,2025-02-17 12:54:02,Clothing,86.92
C0560,P048,2025-02-10 03:03:45,Home,52.41
C0065,P004,2025-03-06 17:44:22,Clothing,43.67
C0723,P034,2025-03-16 18:43:26,Clothing,52.71
C0982,P023,2025-03-16 03:53:58,Clothing,56.33
C0652,P034,2025-01-05 04:09:16,Clothing,81.79
C0547,P080,2025-02-05 09:05:19,Clothing,99.43
C0398,P066,2025-01-28 19:02:14,Electronics,540.72
C0519,P088,2025-03-13 17:34:06,Food,16.65
C0102,P089,2025-02-13 07:34:58,Electronics,436.56
C0803,P017,2025-01-21 22:20:26,Accessories,10.14
C0536,P074,2025-02-24 03:11:15,Accessories,33.18
C0610,P047,2025-01-22 02:40:25,Home,161.59
C0925,P080,2025-02-05 15:36:20,Clothing,60.56
C0646,P023,2025-01-08 14:13:47,Clothing,35.59
C0234,P050,2025-03-10 15:05:14,Home,149.9
C0299,P047,2025-02-13 17:30:40,Home,175.24
C0621,P048,2025-03-10 18:57:01,Home,182.31
C0436,P096,2025-02-21 13:57:28,Electronics,440.43
C0154,P003,2025-02-28 00:01:18,Accessories,31.28
C0879,P046,2025-01-04 21:31:57,Home,76.12
C0221,P077,2025-01-01 15:33:17,Clothing,92.36
C0816,P024,2025-02-14 15:49:15,Food,18.26
C0564,P017,2025-01-12 02:22:16,Accessories,45.33
C0826,P013,2025-01-31 18:04:57,Accessories,43.75
C0618,P039,2025-01-18 16:43:55,Food,8.06
C0968,P089,2025-01-26 22:42:11,Electronics,580.08
C0568,P010,2025-03-21 08:09:44,Clothing,45.7
C0626,P055,2025-01-27 10:18:58,Electronics,573.74
C0473,P066,2025-03-22 09:18:54,Electronics,440.39
C0385,P089,2025-03-01 10:36:22,Electronics,542.93
C0777,P001,2025-02-17 05:35:39,Clothing,68.96
C0610,P075,2025-02-26 16:57:47,Food,17.02
C0933,P031,2025-03-09 09:11:53,Clothing,46.69
C0941,P035,2025-03-20 19:32:50,Accessories,47.85
C0715,P063,2025-01-15 06:03:17,Clothing,43.53
C0101,P067,2025-02-26 18:08:41,Food,15.87
C0756,P076,2025-01-18 01:30:12,Electronics,450.42
C0041,P047,2025-02-05 02:45:31,Home,185.95
C0386,P021,2025-01-07 22:44:24,Food,12.11
C0667,P043,2025-02-04 10:28:04,Home,187.84
C0713,P056,2025-01-13 04:00:25,Food,8.68
C0177,P066,2025-02-15 12:27:09,Electronics,477.44
C0138,P077,2025-03-23 23:31:48,Clothing,46.2
C0709,P092,2025-02-21 16:24:40,Home,175.96
C0843,P049,2025-01-29 19:58:19,Home,85.28
C0715,P072,2025-02-10 21:23:27,Food,17.88
C0983,P034,2025-01-28 14:54:21,Clothing,30.05
C0369,P078,2025-01-10 03:57:35,Electronics,571.56
C0235,P023,2025-01-16 23:09:06,Clothing,45.36
C0961,P094,2025-01-31 05:11:00,Accessories,19.35
C0924,P042,2025-03-21 21:25:45,Home,93.56
C0130,P068,2025-01-04 16:33:22,Home,190.17
C0144,P001,2025-01-29 20:45:56,Clothing,62.64
C0846,P076,2025-01-22 13:50:15,Electronics,488.21
C0622,P098,2025-03-19 19:03:27,Home,69.9
C0599,P076,2025-03-03 04:31:00,Electronics,591.31
C0686,P014,2025-01-25 18:13:06,Clothing,88.67
C0776,P024,2025-03-11 21:26:54,Food,5.36
C0424,P014,2025-01-31 19:46:59,Clothing,90.72
C0833,P006,2025-02-25 04:25:22,Clothing,94.1
C0634,P084,2025-03-29 22:01:27,Home,86.91
C0340,P051,2025-01-30 18:47:43,Home,96.35
C0850,P060,2025-01-19 20:16:48,Food,11.54
C0128,P044,2025-03-07 06:12:11,Accessories,34.26
C0763,P027,2025-02-26 13:09:40,Food,15.77
C0552,P029,2025-01-01 21:33:14,Home,88.87
C0629,P047,2025-01-17 23:05:24,Home,109.92
C0756,P077,2025-02-22 11:01:25,Clothing,59.05
C0695,P041,2025-03-19 12:21:43,Clothing,69.44
C0946,P085,2025-03-20 17:44:42,Clothing,36.44
C0843,P009,2025-03-22 23:05:07,Home,50.89
C0470,P086,2025-01-04 03:04:22,Accessories,49.67
C0243,P076,2025-03-06 11:01:48,Electronics,406.5
C0476,P033,2025-02-08 13:15:40,Food,12.23
C0614,P095,2025-02-28 05:12:33,Accessories,35.25
C0174,P006,2025-03-16 14:30:51,Clothing,63.11
C0321,P026,2025-02-25 23:35:53,Accessories,25.21
C0902,P034,2025-02-23 10:16:29,Clothing,50.13
C0310,P011,2025-03-07 09:02:12,Clothing,67.9
C0449,P018,2025-02-02 08:44:51,Accessories,35.99
C0905,P064,2025-01-29 23:27:44,Electronics,463.14
C0705,P026,2025-02-27 04:39:16,Accessories,40.88
C0164,P057,2025-03-21 14:48:14,Accessories,46.5
C0859,P060,2025-02-19 10:08:58,Food,15.16
C0273,P017,2025-03-18 21:45:26,Accessories,17.34
C0200,P038,2025-01-10 17:46:21,Accessories,18.52
C0720,P079,2025-02-26 20:31:38,Food,15.62
C0586,P087,2025-02-21 15:16:16,Accessories,15.54
C0453,P070,2025-01-04 23:30:39,Electronics,423.35
C0486,P034,2025-03-23 05:05:26,Clothing,51.38
C0756,P094,2025-02-05 10:43:27,Accessories,11.77
C0359,P054,2025-03-18 15:44:17,Home,127.64
C0923,P098,2025-02-08 03:55:45,Home,93.97
C0602,P054,2025-01-01 08:32:46,Home,109.91
C0984,P074,2025-02-18 13:24:55,Accessories,38.78
C0671,P013,2025-02-27 19:34:16,Accessories,49.18
C0341,P008,2025-03-28 04:11:26,Electronics,530.6
C0871,P072,2025-01-19 21:25:27,Food,16.25
C0304,P015,2025-02-14 15:56:28,Clothing,31.76
C0390,P034,2025-03-07 19:55:26,Clothing,58.81
C0522,P061,2025-02-01 18:17:13,Food,11.62
C0720,P021,2025-03-26 21:06:56,Food,13.51
C0117,P013,2025-02-22 12:08:32,Accessories,45.66
C0382,P028,2025-03-14 23:12:59,Clothing,57.48
C0224,P050,2025-03-01 10:25:14,Home,196.5
C0708,P024,2025-03-03 19:16:08,Food,15.71
C0381,P033,2025-03-08 04:01:51,Food,17.74
C0652,P091,2025-01-09 10:24:30,Clothing,54.12
C0715,P077,2025-03-22 20:17:27,Clothing,67.56
C0857,P096,2025-02-27 04:54:39,Electronics,548.65
C0431,P081,2025-03-03 10:34:40,Accessories,12.4
C0375,P032,2025-02-05 09:00:25,Food,13.66
C0069,P029,2025-03-23 06:28:24,Home,57.0
C0996,P067,2025-03-14 08:34:21,Food,16.37
C0516,P099,2025-01-04 07:43:09,Electronics,586.11
C0938,P009,2025-01-19 02:13:02,Home,152.63
C0361,P009,2025-03-26 18:51:24,Home,171.56
C0282,P079,2025-03-09 21:21:25,Food,15.98
C0871,P069,2025-02-06 18:31:20,Food,18.96
C0984,P052,2025-03-04 15:37:46,Accessories,22.78
C0699,P023,2025-02-13 15:01:22,Clothing,55.56
C0106,P003,2025-01-16 04:55:50,Accessories,34.02
C0221,P058,2025-03-24 00:49:03,Electronics,490.87
C0060,P020,2025-01-02 00:49:03,Home,186.72
C0290,P001,2025-02-16 05:54:36,Clothing,39.12
C0594,P043,2025-01-18 14:38:51,Home,165.71
C0664,P051,2025-02-17 04:02:32,Home,159.01
C0678,P045,2025-03-15 11:44:49,Accessories,27.22
C0838,P004,2025-02-14 18:22:29,Clothing,80.0
C0996,P085,2025-03-10 07:32:45,Clothing,89.22
C0370,P068,2025-02-01 22:35:23,Home,125.76
C0515,P073,2025-01-01 23:28:32,Clothing,75.42
C0806,P021,2025-03-27 00:01:40,Food,9.24
C0241,P090,2025-02-02 06:50:53,Food,13.12
C0542,P048,2025-03-27 05:57:31,Home,131.49
C0877,P053,2025-01-03 18:21:22,Home,120.97
C0398,P093,2025-01-21 19:39:44,Clothing,49.67
C0463,P053,2025-01-15 06:56:58,Home,192.31
C0119,P049,2025-02-23 00:52:16,Home,65.11
C0386,P028,2025-01-09 09:27:28,Clothing,93.89
C0362,P007,2025-02-11 15:00:12,Clothing,64.58
C0524,P094,2025-01-18 22:28:37,Accessories,30.37
C0024,P072,2025-02-28 00:46:24,Food,16.76
C0911,P057,2025-02-27 01:15:55,Accessories,14.57
C0531,P059,2025-03-03 02:53:05,Electronics,552.47
C0036,P030,2025-01-29 08:28:20,Food,12.17
C0080,P043,2025-03-27 15:36:20,Home,182.75
C0646,P061,2025-03-11 19:07:46,Food,14.67
C0267,P001,2025-01-28 17:47:59,Clothing,37.99
C0750,P042,2025-02-27 21:14:14,Home,63.93
C0891,P074,2025-01-15 04:10:36,Accessories,15.95
C0387,P065,2025-01-12 01:00:11,Food,15.68
C0408,P046,2025-03-02 07:03:02,Home,159.38
C0550,P010,2025-03-24 18:01:16,Clothing,32.08
C0128,P060,2025-02-08 22:01:27,Food,19.81
C0971,P045,2025-02-15 08:37:35,Accessories,44.03
C0692,P025,2025-01-29 23:08:08,Electronics,413.53
C0003,P012,2025-02-23 09:56:26,Home,52.35
C0044,P010,2025-01-28 14:50:16,Clothing,75.03
C0741,P033,2025-01-19 17:20:44,Food,10.79
C0575,P085,2025-02-05 10:05:22,Clothing,49.14
C0682,P017,2025-01-12 22:09:10,Accessories,28.61
C0370,P082,2025-01-29 21:18:22,Accessories,19.66
C0539,P043,2025-03-24 19:56:16,Home,125.77
C0087,P060,2025-03-10 07:46:59,Food,17.59
C0365,P021,2025-03-21 13:26:59,Food,12.79
C0124,P083,2025-03-06 15:03:49,Clothing,49.32
C0850,P088,2025-02-23 16:00:19,Food,5.23
C0258,P058,2025-02-07 10:36:14,Electronics,525.37
C0049,P038,2025-01-25 07:46:36,Accessories,16.99
C0388,P022,2025-03-05 01:13:48,Clothing,64.4
C0803,P007,2025-03-26 05:00:29,Clothing,80.11
C0722,P099,2025-02-02 04:29:35,Electronics,474.83
C0753,P040,2025-02-19 22:28:17,Home,143.42
C0225,P072,2025-01-25 08:15:16,Food,17.57
C0480,P080,2025-01-28 10:28:39,Clothing,79.73
C0364,P083,2025-03-09 20:58:54,Clothing,56.23
C0949,P060,2025-01-21 17:41:10,Food,10.72
C0550,P053,2025-03-13 08:15:04,Home,146.59
C0897,P090,2025-01-25 18:25:32,Food,18.11
C0637,P058,2025-01-10 17:30:45,Electronics,430.52
C0023,P029,2025-03-14 14:04:40,Home,174.82
C0058,P082,2025-02-15 15:20:49,Accessories,29.62
C0262,P015,2025-03-20 10:07:32,Clothing,81.66
C0124,P013,2025-01-15 16:54:43,Accessories,28.88
C0458,P009,2025-02-09 20:58:42,Home,115.09
C0741,P081,2025-03-20 01:01:32,Accessories,18.59
C0637,P096,2025-02-04 11:56:33,Electronics,433.21
C0017,P011,2025-03-10 20:12:05,Clothing,47.38
C0375,P067,2025-02-06 23:16:15,Food,7.2
C0265,P001,2025-01-21 02:29:26,Clothing,53.73
C0415,P057,2025-02-11 19:06:02,Accessories,42.32
C0947,P073,2025-02-16 13:33:14,Clothing,63.3
C0399,P047,2025-01-05 10:46:57,Home,55.19
C0363,P066,2025-01-15 18:32:12,Electronics,509.78
C0978,P014,2025-03-29 17:25:21,Clothing,61.5
C0933,P038,2025-03-23 23:18:38,Accessories,11.57
C0548,P033,2025-02-23 04:59:29,Food,9.04
C0078,P055,2025-03-20 18:19:09,Electronics,410.41
C0560,P010,2025-02-15 23:00:49,Clothing,57.96
C0642,P037,2025-03-15 14:26:08,Accessories,33.42
C0235,P007,2025-02-15 17:40:33,Clothing,42.05
C0802,P071,2025-01-15 13:30:57,Accessories,32.38
C0391,P018,2025-02-08 23:14:54,Accessories,32.56
C0876,P099,2025-03-30 05:29:38,Electronics,563.9
C0073,P099,2025-03-25 23:39:10,Electronics,520.39
C0915,P064,2025-01-11 08:22:12,Electronics,524.76
C0260,P091,2025-02-09 15:52:24,Clothing,90.36
C0602,P070,2025-03-13 03:10:47,Electronics,540.05
C0273,P002,2025-03-29 19:51:48,Accessories,33.93
C0751,P018,2025-03-20 02:25:39,Accessories,23.85
C0345,P025,2025-02-09 10:18:40,Electronics,553.76
C0186,P025,2025-03-06 16:37:01,Electronics,482.68
C0541,P025,2025-03-15 15:17:20,Electronics,582.25
C0933,P009,2025-01-07 14:57:03,Home,125.32
C0146,P015,2025-02-26 17:24:52,Clothing,70.81
C0978,P082,2025-02-20 05:02:47,Accessories,11.4
C0823,P036,2025-01-07 12:09:45,Food,12.0
C0922,P061,2025-01-08 10:35:16,Food,12.39
C0839,P024,2025-03-04 22:17:08,Food,16.42
C0145,P070,2025-01-18 06:45:14,Electronics,507.64
C0160,P038,2025-02-21 13:34:07,Accessories,24.38
C0570,P079,2025-03-17 23:57:34,Food,8.09
C0116,P021,2025-02-16 14:53:18,Food,18.87
C0005,P094,2025-01-23 20:42:46,Accessories,40.13
C0510,P025,2025-02-05 12:59:46,Electronics,512.36
C0548,P029,2025-02-11 05:52:14,Home,73.41
C0474,P001,2025-03-25 17:56:57,Clothing,45.55
C0227,P062,2025-03-12 10:54:14,Home,177.47
C0052,P018,2025-02-05 06:26:17,Accessories,38.06
C0388,P030,2025-01-30 04:42:02,Food,13.08
C0918,P079,2025-01-06 04:35:09,Food,7.15
C0512,P080,2025-02-01 08:35:56,Clothing,87.02
C0328,P070,2025-03-04 17:21:56,Electronics,465.09
C0279,P044,2025-03-10 21:34:14,Accessories,36.79
C0815,P073,2025-01-08 14:10:42,Clothing,48.36
C0367,P079,2025-02-05 07:26:30,Food,8.37
C0824,P003,2025-01-29 03:54:12,Accessories,41.09
C0724,P055,2025-03-21 13:45:27,Electronics,485.17
C0138,P046,2025-02-20 20:25:39,Home,146.19
C0949,P092,2025-02-08 07:17:12,Home,148.09
C0730,P007,2025-01-14 17:10:12,Clothing,72.26
C0109,P029,2025-01-18 11:36:42,Home,107.72
C0953,P005,2025-01-24 15:13:54,Accessories,11.37
C0113,P092,2025-02-06 09:11:39,Home,60.51
C0298,P033,2025-01-05 19:51:01,Food,14.66
C0644,P039,2025-02-27 19:41:43,Food,19.66
C0261,P003,2025-01-16 20:02:26,Accessories,23.81
C0786,P044,2025-03-03 09:33:24,Accessories,31.28
C0848,P066,2025-03-27 20:34:24,Electronics,565.74
C0290,P022,2025-03-09 07:26:15,Clothing,63.23
C0106,P088,2025-01-20 01:28:53,Food,18.04
C0984,P067,2025-02-23 18:51:31,Food,13.63
C0847,P097,2025-01-08 16:40:43,Electronics,509.04
C0101,P087,2025-01-08 01:04:25,Accessories,10.47
C0502,P096,2025-01-14 17:50:47,Electronics,569.35
C0473,P018,2025-02-04 05:45:51,Accessories,20.87
C0510,P008,2025-01-27 15:58:16,Electronics,404.1
C0752,P007,2025-03-06 14:31:08,Clothing,38.88
C0741,P011,2025-03-11 02:42:12,Clothing,33.75
C0786,P054,2025-01-06 20:02:58,Home,118.23
C0105,P089,2025-03-02 08:14:44,Electronics,427.12
C0882,P006,2025-01-26 06:06:49,Clothing,63.5
C0026,P056,2025-02-24 02:42:44,Food,12.52
C0580,P021,2025-02-02 20:06:43,Food,6.04
C0877,P021,2025-02-01 00:10:08,Food,9.1
C0256,P095,2025-02-28 15:07:25,Accessories,35.08
C0057,P040,2025-01-27 01:14:36,Home,148.83
C0192,P046,2025-01-10 21:41:30,Home,196.77
C0582,P020,2025-01-25 10:45:53,Home,111.74
C0827,P062,2025-01-27 18:44:45,Home,157.44
C0806,P087,2025-03-08 06:16:27,Accessories,43.96
C0207,P065,2025-02-21 14:07:22,Food,14.4
C0642,P048,2025-02-08 07:11:39,Home,53.09
C0088,P092,2025-01-19 03:09:49,Home,186.58
C0251,P016,2025-03-07 06:17:34,Accessories,12.29
C0235,P077,2025-02-16 16:06:26,Clothing,67.73
C0734,P036,2025-01-12 07:13:42,Food,15.56
C0103,P006,2025-03-06 00:55:53,Clothing,65.35
C0475,P051,2025-01-31 03:54:17,Home,137.38
C0066,P006,2025-02-06 04:13:18,Clothing,44.07
C0584,P060,2025-03-03 04:59:57,Food,10.1
C0980,P048,2025-01-20 15:53:30,Home,89.17
C0733,P084,2025-02-21 14:26:55,Home,153.42
C0354,P010,2025-01-03 13:17:55,Clothing,97.39
C0265,P032,2025-03-21 07:54:12,Food,10.12
C0951,P026,2025-02-21 09:27:36,Accessories,21.9
C0622,P045,2025-03-24 00:30:23,Accessories,46.7
C0578,P052,2025-02-06 10:13:21,Accessories,18.19
C0577,P014,2025-02-03 09:45:10,Clothing,33.42
C0632,P098,2025-03-13 01:10:50,Home,99.09
C0916,P061,2025-02-11 19:05:07,Food,11.58
C0517,P067,2025-03-09 11:58:03,Food,5.73
C0674,P099,2025-02-16 23:25:25,Electronics,535.41
C0810,P013,2025-02-26 04:38:59,Accessories,10.93
C0656,P013,2025-01-15 17:31:37,Accessories,49.91
C0024,P041,2025-02-07 23:55:34,Clothing,82.83
C0755,P023,2025-02-16 01:08:23,Clothing,50.72
C0842,P040,2025-02-07 13:21:33,Home,86.69
C0763,P083,2025-03-09 09:39:09,Clothing,72.63
C0785,P097,2025-03-27 05:18:54,Electronics,439.89
C0230,P065,2025-01-14 09:36:20,Food,19.03
C0633,P009,2025-03-11 18:05:03,Home,182.66
C0185,P004,2025-03-21 22:19:40,Clothing,40.06
C0640,P061,2025-03-12 21:24:03,Food,15.13
C0863,P042,2025-03-15 16:01:05,Home,76.23
C0041,P060,2025-03-06 17:47:26,Food,15.32
C0877,P041,2025-01-04 08:37:53,Clothing,98.07
C0510,P023,2025-03-30 19:34:31,Clothing,56.99
C0451,P034,2025-03-17 02:15:43,Clothing,55.04
C0089,P028,2025-03-30 01:55:40,Clothing,41.23
C0713,P082,2025-02-05 09:39:23,Accessories,46.72
C0022,P098,2025-03-01 03:41:00,Home,103.21
C0229,P035,2025-03-06 03:09:14,Accessories,45.32
C0689,P047,2025-02-27 14:04:36,Home,101.15
C0225,P009,2025-03-10 19:03:03,Home,89.91
C0107,P046,2025-03-29 02:20:27,Home,172.03
C0765,P025,2025-02-17 17:48:27,Electronics,452.17
C0029,P038,2025-03-08 16:55:07,Accessories,37.35
C0735,P075,2025-03-22 08:47:06,Food,19.47
C0281,P001,2025-02-14 08:42:22,Clothing,87.67
C0649,P033,2025-02-08 12:30:38,Food,17.99
C0160,P055,2025-01-25 01:16:09,Electronics,556.21
C0809,P018,2025-01-23 13:19:41,Accessories,45.56
C0113,P046,2025-03-09 01:27:59,Home,181.45
C0779,P045,2025-01-26 23:08:54,Accessories,49.25
C0121,P009,2025-03-13 05:44:06,Home,71.7
C0285,P094,2025-03-19 11:02:59,Accessories,35.58
C0749,P048,2025-01-28 22:32:24,Home,94.55
C0116,P014,2025-03-28 15:10:42,Clothing,42.31
C0123,P039,2025-01-06 13:41:07,Food,16.87
C0064,P040,2025-02-24 12:25:05,Home,69.74
C0850,P092,2025-02-06 02:24:12,Home,100.54
C0835,P033,2025-01-22 03:30:43,Food,5.97
C0558,P074,2025-01-27 14:44:55,Accessories,47.81
C0624,P062,2025-02-15 11:08:17,Home,169.16
C0658,P030,2025-02-19 06:52:17,Food,14.1
C0067,P091,2025-03-08 01:17:19,Clothing,31.68
C0525,P092,2025-02-07 23:41:13,Home,195.19
C0757,P078,2025-03-04 10:08:22,Electronics,418.96
C0302,P074,2025-01-14 17:54:35,Accessories,47.9
C0063,P038,2025-03-12 01:21:11,Accessories,46.36
C0678,P059,2025-01-05 03:52:03,Electronics,559.55
C0976,P014,2025-01-30 23:33:02,Clothing,91.19
C0526,P008,2025-02-17 19:35:41,Electronics,443.12
C0960,P032,2025-02-07 15:10:15,Food,9.96
C0158,P100,2025-02-09 18:11:55,Clothing,49.96
C0108,P043,2025-02-12 05:01:28,Home,101.92
C0376,P016,2025-02-06 20:55:41,Accessories,11.78
C0899,P060,2025-01-15 05:48:19,Food,11.82
C0517,P016,2025-03-15 21:47:20,Accessories,36.27
C0770,P095,2025-01-26 15:26:19,Accessories,18.56
